date,active_suppliers,disrupted_suppliers,degraded_suppliers,affected_items,failed_items,blocked_assemblies,final_product_id,final_product_status,service_level,active_backup_switches,active_substitutions,affected_key_items,failed_key_items,disrupted_key_suppliers,degraded_key_suppliers,affected_non_key_items,failed_non_key_items,disrupted_non_key_suppliers,degraded_non_key_suppliers,supply_available_items,supply_degraded_items,supply_unavailable_items,supply_effective_available_items,supply_effective_degraded_items,supply_effective_unavailable_items,supply_effective_affected_items,supply_blocked_assemblies,supply_affected_products,supply_failed_products,total_requested_demand,total_fulfilled_demand,total_backlog_demand,total_lost_demand,demand_fulfillment_rate,demand_backlog_items,demand_lost_items,demand_backlog_products,demand_lost_products,fused_active_items,fused_affected_items,fused_failed_items,fused_active_products,fused_affected_products,fused_failed_products,system_service_level,system_root_cause,root_cause_supply_constraint_items,root_cause_demand_items,root_cause_mixed_items,root_cause_supply_constraint_products,root_cause_demand_products,root_cause_mixed_products,policy_daily_cost,policy_cumulative_cost,policy_event_count,pending_backup_switches,pending_substitutions,pending_priority_repairs,active_priority_repairs,backup_supplier_switch_daily_cost,backup_supplier_switch_cumulative_cost,equivalent_material_substitution_daily_cost,equivalent_material_substitution_cumulative_cost,priority_repair_daily_cost,priority_repair_cumulative_cost
2025-07-03,12,9,0,2,2,0,MID0006,active,1.0,8,0,0,0,7,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,1200.0,39613.3375,31,1,0,2,4,1200.0,26050.418,0.0,0.0,0.0,13562.9195
2025-07-04,12,9,0,2,2,0,MID0006,active,1.0,9,0,0,0,7,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,600.0,40213.3375,32,0,0,2,4,600.0,26650.418,0.0,0.0,0.0,13562.9195
2025-07-05,13,8,0,2,2,0,MID0006,active,1.0,9,0,0,0,6,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,2725.0,42938.3375,34,0,0,2,5,0.0,26650.418,0.0,0.0,2725.0,16287.9195
2025-07-06,14,7,0,2,2,0,MID0006,active,1.0,9,0,0,0,5,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,42938.3375,34,0,0,2,5,0.0,26650.418,0.0,0.0,0.0,16287.9195
2025-07-07,14,7,0,2,2,0,MID0006,active,1.0,9,0,0,0,5,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,300.0,43238.3375,35,0,0,1,6,0.0,26650.418,0.0,0.0,300.0,16587.9195
2025-07-08,14,7,0,2,2,0,MID0006,active,1.0,9,0,0,0,5,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,43238.3375,35,0,0,1,6,0.0,26650.418,0.0,0.0,0.0,16587.9195
2025-07-09,14,7,0,2,2,0,MID0006,active,1.0,9,0,0,0,5,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,43238.3375,35,0,0,1,6,0.0,26650.418,0.0,0.0,0.0,16587.9195
2025-07-10,15,6,0,2,2,0,MID0006,active,1.0,9,0,0,0,4,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,2650.0,45888.3375,37,0,0,1,7,0.0,26650.418,0.0,0.0,2650.0,19237.9195
2025-07-11,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,45888.3375,37,0,0,1,7,0.0,26650.418,0.0,0.0,0.0,19237.9195
2025-07-12,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,45888.3375,37,0,0,1,7,0.0,26650.418,0.0,0.0,0.0,19237.9195
2025-07-13,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,45888.3375,37,0,0,1,7,0.0,26650.418,0.0,0.0,0.0,19237.9195
2025-07-14,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,45888.3375,37,0,0,1,7,0.0,26650.418,0.0,0.0,0.0,19237.9195
2025-07-15,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,2650.0,48538.3375,39,0,0,1,8,0.0,26650.418,0.0,0.0,2650.0,21887.9195
2025-07-16,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,48538.3375,39,0,0,1,8,0.0,26650.418,0.0,0.0,0.0,21887.9195
2025-07-17,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,48538.3375,39,0,0,1,8,0.0,26650.418,0.0,0.0,0.0,21887.9195
2025-07-18,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,48538.3375,39,0,0,1,8,0.0,26650.418,0.0,0.0,0.0,21887.9195
2025-07-19,16,5,0,2,2,0,MID0006,active,1.0,9,0,0,0,3,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,48538.3375,39,0,0,1,8,0.0,26650.418,0.0,0.0,0.0,21887.9195
2025-07-20,17,4,0,2,2,0,MID0006,active,1.0,9,0,0,0,2,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,2650.0,51188.3375,41,0,0,1,9,0.0,26650.418,0.0,0.0,2650.0,24537.9195
2025-07-21,17,4,0,2,2,0,MID0006,active,1.0,9,0,0,0,2,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,51188.3375,41,0,0,1,9,0.0,26650.418,0.0,0.0,0.0,24537.9195
2025-07-22,17,4,0,2,2,0,MID0006,active,1.0,9,0,0,0,2,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,51188.3375,41,0,0,1,9,0.0,26650.418,0.0,0.0,0.0,24537.9195
2025-07-23,17,4,0,2,2,0,MID0006,active,1.0,9,0,0,0,2,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,51188.3375,41,0,0,1,9,0.0,26650.418,0.0,0.0,0.0,24537.9195
2025-07-24,17,4,0,2,2,0,MID0006,active,1.0,9,0,0,0,2,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,51188.3375,41,0,0,1,9,0.0,26650.418,0.0,0.0,0.0,24537.9195
2025-07-25,18,3,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,2575.0,53763.3375,43,0,0,1,10,0.0,26650.418,0.0,0.0,2575.0,27112.9195
2025-07-26,18,3,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,53763.3375,43,0,0,1,10,0.0,26650.418,0.0,0.0,0.0,27112.9195
2025-07-27,18,3,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,53763.3375,43,0,0,1,10,0.0,26650.418,0.0,0.0,0.0,27112.9195
2025-07-28,18,3,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,53763.3375,43,0,0,1,10,0.0,26650.418,0.0,0.0,0.0,27112.9195
2025-07-29,18,3,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,2,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,53763.3375,43,0,0,1,10,0.0,26650.418,0.0,0.0,0.0,27112.9195
2025-07-30,19,2,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,1,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,2650.0,56413.3375,45,0,0,1,11,0.0,26650.418,0.0,0.0,2650.0,29762.9195
2025-07-31,19,2,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,1,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,56413.3375,45,0,0,1,11,0.0,26650.418,0.0,0.0,0.0,29762.9195
2025-08-01,19,2,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,1,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,56413.3375,45,0,0,1,11,0.0,26650.418,0.0,0.0,0.0,29762.9195
2025-08-02,19,2,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,1,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,56413.3375,45,0,0,1,11,0.0,26650.418,0.0,0.0,0.0,29762.9195
2025-08-03,19,2,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,1,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,56413.3375,45,0,0,1,11,0.0,26650.418,0.0,0.0,0.0,29762.9195
2025-08-04,20,1,0,2,2,0,MID0006,active,1.0,9,0,0,0,1,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,2725.0,59138.3375,47,0,0,1,12,0.0,26650.418,0.0,0.0,2725.0,32487.9195
2025-08-05,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,59138.3375,47,0,0,1,12,0.0,26650.418,0.0,0.0,0.0,32487.9195
2025-08-06,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,59138.3375,47,0,0,1,12,0.0,26650.418,0.0,0.0,0.0,32487.9195
2025-08-07,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,59138.3375,47,0,0,1,12,0.0,26650.418,0.0,0.0,0.0,32487.9195
2025-08-08,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,59138.3375,47,0,0,1,12,0.0,26650.418,0.0,0.0,0.0,32487.9195
2025-08-09,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,300.0,59438.3375,48,0,0,0,13,0.0,26650.418,0.0,0.0,300.0,32787.9195
2025-08-10,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,59438.3375,48,0,0,0,13,0.0,26650.418,0.0,0.0,0.0,32787.9195
2025-08-11,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,59438.3375,48,0,0,0,13,0.0,26650.418,0.0,0.0,0.0,32787.9195
2025-08-12,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,59438.3375,48,0,0,0,13,0.0,26650.418,0.0,0.0,0.0,32787.9195
2025-08-13,21,0,0,2,2,0,MID0006,active,1.0,9,0,0,0,0,0,2,2,0,0,23,0,2,23,0,2,2,0,0,0,15.61144248047491,15.61144248047491,0.0,0.0,1.0,0,0,0,0,23,0,2,1,0,0,1.0,stable,2,0,0,0,0,0,0.0,59438.3375,48,0,0,0,13,0.0,26650.418,0.0,0.0,0.0,32787.9195
